1.1,67.276785714285708,66.428571428571445,67.633928571428569,69.553571428571431,70.267857142857153,71.026785714285694,74.866071428571416,74.687499999999986,-2,81.830357142857125,79.642857142857139,80.491071428571431,82.053571428571416,85.133928571428555,82.321428571428555,87.366071428571431,88.125,-2
1.2,-1,77.901785714285708,76.607142857142861,73.392857142857139,73.839285714285722,74.955357142857139,78.303571428571431,77.991071428571431,-2,-1,88.035714285714278,86.428571428571445,88.616071428571416,91.607142857142861,88.794642857142861,93.883928571428569,94.196428571428569,-2
1.3,-1,-1,84.508928571428569,83.348214285714263,79.6875,80.0,83.392857142857153,83.883928571428569,-2,-1,-1,86.383928571428584,86.383928571428569,88.839285714285708,86.517857142857139,90.982142857142861,92.500000000000014,-2
1.4,-1,-1,-1,89.553571428571416,85.357142857142861,84.151785714285708,86.741071428571416,86.875000000000014,-2,-1,-1,-1,89.241071428571416,89.285714285714278,86.383928571428584,91.517857142857153,92.232142857142861,-2
1.5,-1,-1,-1,-1,92.455357142857139,91.517857142857153,92.187500000000014,92.633928571428584,-2,-1,-1,-1,-1,92.991071428571431,90.446428571428584,92.767857142857139,93.571428571428569,-2
1.6,-1,-1,-1,-1,-1,93.125,93.571428571428584,93.660714285714292,-2,-1,-1,-1,-1,-1,93.928571428571416,96.383928571428541,96.160714285714278,-2
1.7,-1,-1,-1,-1,-1,-1,96.249999999999972,96.294642857142847,-2,-1,-1,-1,-1,-1,-1,95.223214285714263,94.196428571428569,-2
1.8,-1,-1,-1,-1,-1,-1,-1,0.0,-2,-1,-1,-1,-1,-1,-1,-1,98.883928571428584,-2
